id	BTAS.1	BTAS.2	BTAS.3	BTAS.4	BTAS.6	MTAS.1	MTAS.2	MTAS.3	MTAS.4	MTAS.5	MTAS.6
PCHAS_0706600	12	9	6	18	12	4	3	1	3	8	4
PCHAS_0706700	154	129	72	206	104	68	18	18	39	25	47
PCHAS_0706800	1918	1849	733	2727	1003	721	818	544	960	300	603
PCHAS_0706900	511	429	288	648	343	304	304	192	274	156	215
PCHAS_0707000	7296	5609	3135	8337	3327	4289	3297	2881	3568	2477	2980
PCHAS_0707100	2124	937	540	2909	2206	1209	486	485	845	819	946
PCHAS_0707200	460	367	154	661	296	229	279	174	198	114	183
PCHAS_0707300	285	114	48	241	178	150	94	76	123	119	136
PCHAS_0707400	3807	2850	1288	4474	1901	2286	1936	1479	2116	1233	1617
PCHAS_0707500	703	552	310	770	359	386	344	286	436	219	317
PCHAS_0707600	7298	7396	4706	10224	4126	3809	4336	3194	4967	1876	3169
PCHAS_0707700	5670	5398	2955	7954	3094	2575	3093	2033	3578	1460	2292
PCHAS_0707800	518	480	258	757	372	203	297	177	317	104	217
PCHAS_0707900	4522	2551	1669	5385	3169	2351	2149	1507	2136	1514	1669
PCHAS_0708000	79	49	45	77	41	13	14	3	7	1	14
PCHAS_0708100	6386	3737	2487	7518	4353	4275	4041	3083	4341	2212	3311
PCHAS_0708200	434	285	206	573	261	92	107	70	134	36	94
PCHAS_0708300	1058	595	187	1687	734	248	128	95	215	151	172
PCHAS_0708400	1847	1128	665	2072	1151	1451	797	764	894	795	942
PCHAS_0708500	778	820	385	1020	438	366	467	382	467	239	278
PCHAS_0708600	1714	1459	671	2039	826	633	750	464	686	368	465
PCHAS_0708800	60	41	31	87	34	14	3	6	6	9	13
PCHAS_0708900	1730	1645	674	2163	882	1266	1003	810	1047	755	824
PCHAS_0709000	6232	3381	1531	7086	3694	6101	3855	3669	4098	3179	4377
PCHAS_0709100	1172	1096	565	1903	731	724	668	469	699	313	518
PCHAS_0709200	2223	1063	452	3187	1774	632	321	221	589	378	431
PCHAS_0709300	330	192	143	370	249	99	220	128	193	54	99
PCHAS_0709400	2425	1734	1304	2830	1360	1351	1845	1155	1853	675	1095
PCHAS_0709500	2469	1599	625	2681	1194	1158	1262	940	1392	693	992
PCHAS_0709600	6462	3790	2834	7554	4881	5024	5086	3583	4780	2686	3961
PCHAS_0709700	41	46	19	56	26	16	1	5	12	5	15
PCHAS_0709800	247	153	88	411	186	58	15	14	26	42	38
PCHAS_0709900	176	137	37	211	93	89	45	47	75	44	60
PCHAS_0710000	2093	1580	848	2179	919	1185	958	826	917	589	803
PCHAS_0710100	2834	2001	856	3497	1425	1986	1325	1134	1528	1079	1325
PCHAS_0710200	977	950	866	1232	585	349	426	315	489	236	375
PCHAS_0710300	19	23	8	16	11	3	11	6	9	2	5
PCHAS_0710400	750	645	350	900	419	215	348	214	369	136	154
PCHAS_0710500	1609	1225	915	2129	1219	948	1294	802	1373	563	760
PCHAS_0710600	801	801	431	1202	513	302	441	304	408	179	202
PCHAS_0710700	18	18	3	25	13	2	7	4	3	1	4
PCHAS_0710800	74	40	6	103	40	10	5	0	4	5	6
PCHAS_0710900	4802	3912	2595	6343	4015	2971	3635	2557	4535	1640	3455
PCHAS_0711000	776	661	266	822	494	169	235	145	274	135	232
PCHAS_0711100	206	206	57	209	65	35	41	31	65	26	34
PCHAS_0711200	6996	4363	2834	8431	4097	5229	4591	3545	4550	2889	3837
PCHAS_0711300	2533	1362	890	3154	2764	1604	1236	922	1552	1080	1328
PCHAS_0711400	2162	1417	868	2392	1234	1294	1119	1011	1234	782	897
PCHAS_0711500	7948	5458	2933	9965	4743	4674	4746	3402	4801	2365	3284
PCHAS_0711600	8413	4301	2727	9224	5856	6346	3843	3278	3717	4052	3870
PCHAS_0711700	264	138	94	138	124	80	120	125	100	65	73
PCHAS_0711800	6	30	1	21	15	6	9	4	7	13	6
PCHAS_0711900	237	201	85	225	139	56	46	37	71	36	51
PCHAS_0712000	6128	2956	1891	6590	4433	6043	3066	3079	3358	3889	3584
PCHAS_0712100	120	75	39	137	55	25	6	5	13	19	11
PCHAS_0712200	50	37	3	71	21	16	7	9	7	9	9
PCHAS_0712300	149	109	73	238	120	39	21	16	23	28	34
PCHAS_0712400	93	68	24	142	47	17	24	7	17	14	24
PCHAS_0712500	1375	1327	906	1741	773	864	858	659	885	453	659
PCHAS_0712600	366	343	143	509	173	166	200	141	193	110	118
PCHAS_0712700	3672	2547	1342	3999	1894	2061	2015	1466	1874	1133	1496
PCHAS_0712800	271	109	74	264	236	169	79	69	102	146	103
PCHAS_0712900	702	514	310	782	365	314	352	263	350	227	243
PCHAS_0713000	1244	460	584	1583	2179	1523	547	532	817	888	1177
PCHAS_0713100	3209	2143	1277	3708	1627	1941	1288	1104	1474	1015	1371
PCHAS_0713200	1467	739	487	1671	1063	767	493	405	510	470	499
PCHAS_0713300	431	317	225	585	341	195	160	140	221	81	218
PCHAS_0713400	12081	9145	4610	14176	6824	6928	5552	4296	5727	3795	4859
PCHAS_0713500	1358	857	631	1667	880	481	713	501	742	268	423
PCHAS_0713600	3602	2701	1932	4724	2263	2023	3093	1796	2981	1179	1655
PCHAS_0713700	1234	531	383	1326	1099	899	365	368	460	716	590
PCHAS_0713800	382	184	56	486	263	68	37	46	83	81	77
PCHAS_0713900	6971	3972	2568	8092	4482	6183	4447	3836	4285	3549	4157
PCHAS_0714000	4962	3795	2355	6349	2880	3024	2634	1905	2734	1585	2215
PCHAS_0714100	314	288	143	398	187	133	91	78	134	44	72
PCHAS_0714200	233	292	200	305	105	115	161	115	186	101	84
PCHAS_0714300	810	599	377	1039	540	346	374	250	369	210	284
PCHAS_0714400	411	379	253	567	246	96	155	86	141	58	105
PCHAS_0714500	4171	4013	1403	5257	1891	2114	1921	1385	1886	868	1452
PCHAS_0714600	798	825	421	1139	379	365	336	253	277	287	329
PCHAS_0714700	781	655	303	901	431	561	344	342	405	333	337
PCHAS_0714800	54	44	15	82	21	8	1	8	13	8	11
PCHAS_0714900	6779	3700	1802	7630	3976	6283	3797	3857	4298	3338	4497
PCHAS_0715000	374	247	177	402	245	123	160	136	220	80	202
PCHAS_0715100	5815	3556	1890	6241	3165	3270	3052	2417	3069	1966	2493
PCHAS_0715200	2440	1832	1086	2800	1265	1433	1037	920	1082	832	926
PCHAS_0715300	1010	807	502	1220	542	386	420	279	445	203	272
PCHAS_0715400	569	504	153	716	318	286	300	218	352	176	199
PCHAS_0715500	2505	1856	906	2728	1304	840	803	621	817	495	564
PCHAS_0715600	264	180	126	361	143	70	136	76	166	54	80
PCHAS_0715700	4922	2856	2062	5101	2433	1879	2133	1482	2037	1077	1356
PCHAS_0715800	140	127	61	195	89	86	94	58	114	42	47
PCHAS_0715900	29	19	11	40	27	19	9	7	7	11	16
PCHAS_0716000	4350	3430	2024	5514	2093	2608	1931	1668	2106	1370	1763
PCHAS_0716100	17679	12379	5402	20701	8693	10707	9056	7522	9229	6234	7651
PCHAS_0716200	416	375	401	782	248	425	371	240	347	159	226
PCHAS_0716300	113	69	47	85	38	46	25	25	21	24	23
PCHAS_0716400	1396	665	213	1990	957	322	161	126	283	202	224
PCHAS_0716500	63	52	33	69	39	17	12	3	7	9	7
PCHAS_0716600	5116	3142	2265	6190	3112	4151	3507	2713	3648	2273	3178
PCHAS_0716700	3239	2924	1814	4219	2087	2349	2153	1525	2540	1215	1865
PCHAS_0716800	333	297	223	403	195	89	162	96	188	54	91
PCHAS_0716900	927	640	424	1294	577	391	721	479	644	281	381
PCHAS_0717000	5274	1633	3063	6945	11258	8714	2938	2800	4901	4866	6765
PCHAS_0717100	2537	1962	1178	3001	1230	1231	1190	879	1049	659	948
PCHAS_0717200	185	89	49	158	91	30	21	39	35	14	37
PCHAS_0717300	9988	7678	4688	13017	6633	4662	4537	3137	5418	2253	3687
PCHAS_0717400	101	88	69	144	84	53	29	21	39	22	34
PCHAS_0717500	188	83	55	193	110	55	24	22	29	17	37
PCHAS_0717600	901	895	363	1241	457	566	474	323	580	176	315
PCHAS_0717700	462	336	171	546	234	181	265	173	240	104	198
PCHAS_0717750	223	237	93	297	135	97	136	82	121	60	61
PCHAS_0717800	245	155	102	298	154	46	96	61	115	43	32
PCHAS_0717900	1003	780	530	1482	648	380	503	282	514	195	283
PCHAS_0718000	394	352	283	616	283	129	137	100	292	56	123
PCHAS_0718100	3118	3177	1064	4375	1745	2127	1725	1334	1878	1169	1457
PCHAS_0718200	6947	6731	2929	9462	3888	3267	3422	2419	3781	1503	2606
PCHAS_0718300	990	680	407	1087	591	420	541	328	511	252	341
PCHAS_0718400	154	82	82	103	88	35	43	40	29	32	38
PCHAS_0718500	4751	3568	1965	6358	3546	3563	2237	2073	3060	2020	2556
PCHAS_0718600	1348	846	567	1382	840	487	464	362	506	247	421
PCHAS_0718700	1097	741	261	1130	524	384	353	272	369	255	287
PCHAS_0718800	4891	2940	1686	5776	3030	3095	2652	1858	2456	1942	2192
PCHAS_0718900	5962	3470	1729	6068	2959	4498	2604	2501	2837	2933	2788
PCHAS_0719000	3408	1635	1294	3802	2039	1768	1834	1217	1707	811	1174
PCHAS_0719100	2687	1796	972	2876	1375	917	1125	706	1057	519	734
PCHAS_0719200	2640	1960	1064	3709	1644	1110	1328	804	1320	577	756
PCHAS_0719300	1008	469	220	1005	568	391	190	118	255	209	202
PCHAS_0719400	2392	1583	676	2625	1299	1187	1080	770	1053	674	803
PCHAS_0719500	632	519	421	774	360	115	207	134	197	61	137
PCHAS_0719600	6876	4032	1909	7450	3507	3417	2777	2314	3153	1890	2669
PCHAS_0719700	1514	1222	706	2153	938	589	886	521	806	312	456
PCHAS_0719800	410	318	198	527	243	118	187	133	211	87	122
PCHAS_0719900	3322	1809	1390	4451	2591	2130	2846	1851	2836	1149	1700
PCHAS_0720000	548	640	440	806	427	206	257	184	279	101	154
PCHAS_0720100	212	140	68	371	218	61	13	35	39	49	61
PCHAS_0720200	1761	1134	561	1981	920	992	805	709	796	620	746
PCHAS_0720300	4144	2567	1557	5293	3031	2398	1934	1531	2367	1181	2006
PCHAS_0720400	45	48	17	71	25	12	2	3	6	13	6
PCHAS_0720500	7	16	7	22	5	5	2	5	5	1	6
PCHAS_0720600	398	277	192	490	187	97	161	74	155	63	72
PCHAS_0720700	31	18	12	30	14	10	3	5	17	7	16
PCHAS_0720800	138	92	73	115	129	52	68	49	72	40	56
PCHAS_0720900	1687	983	769	1908	1052	1076	1144	724	1122	541	827
PCHAS_0721000	47429	41035	30454	65567	27644	30157	39959	26270	39435	14658	25945
PCHAS_0721100	760	611	424	1079	523	401	353	313	546	202	384
PCHAS_0721200	7828	4532	2589	9445	4666	7104	5523	4669	5708	3748	5179
PCHAS_0721300	1150	734	263	1679	735	247	114	88	197	137	191
PCHAS_0721400	3230	2243	1402	3912	2323	1685	1441	988	1582	886	1505
PCHAS_0721500	438	333	228	530	269	158	186	138	226	85	125
PCHAS_0721600	96	57	30	91	54	21	13	15	13	8	21
PCHAS_0721700	44741	39181	21446	61579	24959	28703	25060	19360	26264	15273	19966
PCHAS_0721800	702	392	232	698	588	510	320	246	281	268	353
PCHAS_0721900	219	160	70	319	191	146	86	96	160	61	142
PCHAS_0722000	2896	2187	907	4408	2317	911	535	507	1190	508	1152
PCHAS_0722200	14013	5295	4851	16418	13572	12066	4593	4300	6342	6858	6867
PCHAS_0722300	1196	411	306	1358	1295	899	310	355	533	564	624
PCHAS_0722400	2709	2844	2031	3618	1522	1309	1555	1055	1724	811	1057
PCHAS_0722500	259	251	150	309	189	115	144	96	140	83	89
PCHAS_0722600	3763	3026	1409	4002	1637	1272	1358	889	1593	741	948
PCHAS_0722700	2645	1471	1023	2866	1627	1646	1263	1007	1406	959	1275
PCHAS_0722800	404	273	182	567	292	202	175	137	202	102	167
PCHAS_0722900	885	722	400	1134	426	312	379	335	366	168	227
PCHAS_0723000	155	74	30	235	102	57	24	27	51	44	27
PCHAS_0723100	801	483	163	1139	513	159	102	75	161	99	99
PCHAS_0723200	251	246	132	298	131	133	141	70	106	38	75
PCHAS_0723300	2536	1757	1085	3431	1819	1438	1907	1330	2020	762	1130
PCHAS_0723400	188	130	36	268	127	52	10	18	59	31	23
PCHAS_0723500	1715	1513	712	2233	946	880	832	587	968	512	648
PCHAS_0723600	166	115	83	231	134	50	16	19	38	27	31
PCHAS_0723700	1241	704	338	1145	656	534	276	254	310	289	363
PCHAS_0723800	259	247	147	340	108	89	101	57	99	53	79
PCHAS_0723900	329	293	204	451	227	116	145	76	220	59	127
PCHAS_0724000	46	22	35	50	40	15	25	6	22	13	33
PCHAS_0724100	4030	2568	1766	4718	2619	3672	2671	2188	2963	1949	2508
PCHAS_0724200	794	592	259	849	356	490	452	394	471	318	369
PCHAS_0724300	1921	1735	1248	2775	1225	892	1219	832	1414	433	778
PCHAS_0724400	1941	1059	707	2021	1052	1759	1136	1124	1236	1056	1215
PCHAS_0724500	2401	2175	898	3130	1371	1835	1407	1188	1309	970	1167
PCHAS_0724600	2592	1729	857	2704	1477	1175	740	627	940	793	837
PCHAS_0724700	8678	6892	3882	10870	4861	5762	5352	4117	5519	2757	4040
PCHAS_0724800	3422	2278	1376	3924	1831	1977	1279	1070	1329	1080	1203
PCHAS_0724900	2037	1343	545	2123	954	883	883	584	841	445	538
PCHAS_0725000	2311	1839	1131	2884	1352	1170	1568	897	1452	659	875
PCHAS_0725100	9388	6734	3935	11178	5802	8404	7837	5912	7817	4756	6037
PCHAS_0725200	1157	719	600	1260	585	358	502	309	545	237	352
PCHAS_0725300	782	507	255	875	447	603	358	382	389	321	403
PCHAS_0725400	294	271	109	320	101	244	209	153	228	125	201
PCHAS_0725500	66	21	14	43	24	29	11	4	14	13	13
PCHAS_0725600	282	297	108	355	90	54	45	33	65	30	39
PCHAS_0725700	1211	789	413	1370	629	704	513	417	602	413	481
PCHAS_0725800	1435	785	520	1504	810	819	772	603	892	407	621
PCHAS_0725900	42	22	15	48	32	15	13	10	14	22	10
PCHAS_0726000	502	204	300	640	788	590	195	173	325	299	359
PCHAS_0726100	919	707	522	1148	442	388	569	287	608	236	366
PCHAS_0726200	161	96	77	164	70	18	67	33	59	36	39
PCHAS_0726300	5299	2792	1581	5939	3422	4815	3912	3166	3615	2386	3321
PCHAS_0726400	1618	559	386	1800	1113	1366	1159	858	1195	625	1002
PCHAS_0726500	2211	1951	795	2462	1056	1046	1161	756	1041	507	685
PCHAS_0726600	951	1053	382	1260	564	607	661	452	721	265	411
PCHAS_0726700	93	90	72	117	50	72	19	49	54	30	48
PCHAS_0726800	1735	1136	699	2101	843	1133	1102	752	1055	611	782
PCHAS_0726900	9109	8155	2439	12386	5150	4075	4262	3089	5133	2043	3414
PCHAS_0727000	466	312	353	554	321	302	224	200	249	144	178
PCHAS_0727100	53	39	11	63	26	16	13	15	37	9	15
PCHAS_0727200	492	379	227	695	340	163	252	144	286	99	145
PCHAS_0727300	352	267	124	337	187	132	144	129	169	78	113
PCHAS_0727400	2505	1685	911	3040	1597	1181	1261	835	1182	616	822
PCHAS_0727500	12128	7409	3532	14317	6996	6597	6057	4606	6174	3067	4490
PCHAS_0727600	458	310	402	442	236	248	301	204	235	186	231
PCHAS_0727700	343	339	138	531	187	133	226	133	153	74	109
PCHAS_0727800	1045	880	586	1272	433	635	558	374	740	234	463
PCHAS_0727900	5896	4932	2478	7683	3490	4285	3418	2704	3503	2297	2818
PCHAS_0728000	1765	1283	809	2303	1101	878	1298	903	1234	523	714
PCHAS_0728100	893	579	252	1317	477	164	57	85	140	86	69
PCHAS_0728200	40	14	17	41	34	8	4	1	4	4	2
PCHAS_0728300	4932	4742	1817	6014	2612	2241	2802	2026	2963	1377	1667
PCHAS_0728400	938	632	457	1187	696	363	397	279	527	231	378
PCHAS_0728500	3681	2213	2382	5259	3750	2271	1833	1369	2284	1397	1826
PCHAS_0728600	370	410	277	505	270	166	227	152	221	96	156
PCHAS_0728700	145	61	59	243	122	48	18	12	29	31	38
PCHAS_0728800	66	34	12	144	64	16	9	4	13	12	13
PCHAS_0728900	849	518	331	981	428	513	538	403	502	281	362
PCHAS_0729000	277	151	117	319	155	73	54	44	55	40	67
PCHAS_0729100	565	424	315	803	404	201	61	74	127	137	153
PCHAS_0729200	1106	820	717	1593	849	537	648	428	735	305	490
PCHAS_0729300	1351	1068	612	1658	786	382	568	375	732	280	433
PCHAS_0729400	20299	13320	6970	23922	11471	13871	11365	8182	11360	6891	10608
PCHAS_0729500	359	299	136	357	151	122	134	81	136	49	82
PCHAS_0729600	769	872	641	1096	475	211	319	199	333	110	171
PCHAS_0729700	251	92	145	367	437	296	121	82	167	183	205
PCHAS_0729800	56	51	96	109	46	34	30	24	52	17	37
PCHAS_0729900	506	355	110	845	307	87	44	51	130	80	61
PCHAS_0730000	327	163	127	438	303	197	80	55	100	136	141
PCHAS_0730100	110	63	59	151	71	34	9	12	16	14	18
PCHAS_0730200	171	194	155	268	127	58	61	35	95	28	50
PCHAS_0730300	1077	930	524	1110	838	651	488	432	668	285	618
PCHAS_0730400	465	303	194	439	197	148	134	129	125	85	91
PCHAS_0730500	5885	4256	2611	7502	3775	3130	3297	2223	3197	1703	2326
PCHAS_0730600	720	498	247	774	453	341	270	217	275	229	178
PCHAS_0730700	631	693	1085	899	238	297	264	130	333	157	222
PCHAS_0730800	864	315	181	1030	721	549	203	184	330	387	362
PCHAS_0730900	212	137	85	263	106	112	95	65	113	73	85
PCHAS_0731000	6208	4156	2936	7555	4331	5004	4119	3190	4102	3172	3465
PCHAS_0731100	878	352	672	1085	1513	617	275	297	552	376	696
PCHAS_0731200	1184	850	3825	1338	725	1074	979	614	864	599	830
PCHAS_0731300	479	401	308	631	316	151	136	91	152	88	141
PCHAS_0731321	8269	7675	3436	11474	4088	5429	4047	3389	4611	2751	3828
PCHAS_0731400	688	363	179	747	536	383	143	217	331	301	472
PCHAS_0731500	170	122	58	199	68	109	94	130	195	73	166
PCHAS_0731600	49	78	29	76	33	136	153	163	232	147	155
PCHAS_0731651	2	2	0	0	0	53	29	17	35	25	66
PCHAS_0731700	6604	6705	4167	8413	3602	2949	3031	2199	4482	1573	3326
PCHAS_0731800	287	106	156	295	79	454	482	302	292	209	504
PCHAS_0731900	130	71	35	152	26	280	415	195	324	125	167
PCHAS_0732000	462	286	198	495	217	272	294	209	285	188	295
PCHAS_0732100	8795	5374	2854	10527	4138	4450	2128	2180	3244	2006	3078
PCHAS_0732200	1109	746	752	1297	1097	687	385	388	593	354	621
PCHAS_0800001	15	5	1	31	15	8	31	16	32	2	38
PCHAS_0800005	19	23	2	30	16	64	23	49	11	17	6
PCHAS_0800011	17	22	13	86	16	15	14	5	13	3	6
PCHAS_0800015	20	55	34	91	1	56	5	66	23	75	4
PCHAS_0800021	24	15	3	19	16	46	20	52	2	49	5
PCHAS_0800025	635	448	138	964	376	15	14	46	33	18	5
PCHAS_0800031	68	32	24	60	39	1	4	5	6	1	12
PCHAS_0800035	18	24	4	44	16	3	11	7	7	2	3
PCHAS_0800041	1163	1163	580	1472	591	685	791	557	944	483	450
PCHAS_0800045	77	110	40	60	27	174	125	118	216	98	166
PCHAS_0800051	10	49	18	48	15	22	30	15	18	41	20
PCHAS_0800055	31	11	14	27	38	25	18	32	71	3	6
PCHAS_0800100	1634	1059	1208	1990	2237	927	379	403	1062	504	1377
PCHAS_0800200	205	296	94	152	57	18	10	17	20	21	15
PCHAS_0800300	109	115	121	219	170	58	58	41	159	58	79
PCHAS_0800400	2962	1746	786	3416	1854	1410	1193	847	1485	664	1228
PCHAS_0800500	9014	9139	3288	13839	5281	3732	4637	3176	5734	2907	3830
PCHAS_0800600	2788	2232	2180	3977	3606	2635	1385	1487	2209	1135	2984
PCHAS_0800700	26694	25528	10425	40374	14448	15532	12023	11310	13204	9351	10825
PCHAS_0800800	785	461	149	882	432	281	164	131	203	102	170
PCHAS_0800900	2022	1993	945	2649	853	1188	700	654	749	501	713
PCHAS_0801000	4034	2495	1702	4672	2482	3166	2801	2217	2665	1714	2342
PCHAS_0801100	308	264	123	323	135	127	142	116	175	94	118
PCHAS_0801200	3479	2152	1242	3802	2105	2768	2773	2097	2626	1635	1945
PCHAS_0801300	177	157	59	228	74	107	148	90	172	64	61
PCHAS_0801400	475	286	158	568	299	69	140	73	93	48	61
PCHAS_0801500	6646	4987	3946	9506	4824	4135	5207	3302	5416	2236	3627
PCHAS_0801600	765	372	287	741	433	355	229	222	296	272	275
PCHAS_0801700	4378	3612	1990	5285	2486	1819	1538	1286	1732	1103	1329
PCHAS_0801800	423	234	116	565	268	92	24	16	54	86	74
PCHAS_0801900	3623	2773	1894	4759	2504	1710	2232	1752	2487	963	1705
PCHAS_0802000	1885	1675	1020	2634	1137	1002	1436	883	1528	549	961
PCHAS_0802100	6508	3095	2020	7064	5223	6129	3171	2975	3606	4265	3690
PCHAS_0802200	729	485	362	1030	449	388	463	314	465	205	312
PCHAS_0802300	3694	1634	1095	3743	2810	3826	2121	1880	2368	2598	2519
PCHAS_0802400	5673	3581	1625	6430	3140	3449	2849	2222	2916	2007	2436
PCHAS_0802500	6407	2690	1625	5836	4165	4469	2419	2221	2406	2719	2911
