id	BTCB.1	BTCB.2	BTCB.3	BTCB.4	BTCB.5	BTCB.6	MTCB.1	MTCB.2	MTCB.3	MTCB.4	MTCB.5	MTCB.6
PCHCB_0729300	736	715	1518	623	980	1001	618	361	709	979	515	768
PCHCB_0729400	14099	10698	16499	14915	13027	12388	12853	5195	4663	11304	7300	10028
PCHCB_0729500	117	161	288	121	109	163	151	103	147	298	108	126
PCHCB_0729600	328	430	767	272	463	488	340	336	444	695	334	571
PCHCB_0729700	82	157	174	100	157	191	526	140	63	51	40	180
PCHCB_0729800	16	34	49	27	56	34	23	26	22	37	27	44
PCHCB_0729900	66	207	78	75	71	149	66	69	19	29	19	57
PCHCB_0730000	63	96	94	78	52	112	369	110	65	40	68	130
PCHCB_0730100	14	32	29	18	22	33	12	11	2	13	3	14
PCHCB_0730200	140	139	151	70	124	143	126	100	92	213	88	108
PCHCB_0730300	678	933	1369	671	1058	1060	961	523	509	1039	578	676
PCHCB_0730400	138	120	255	139	149	140	161	117	115	286	119	151
PCHCB_0730500	3436	2763	5325	3348	3283	3202	3068	1571	1898	4637	2621	3020
PCHCB_0730600	331	333	603	266	399	349	665	281	293	510	299	433
PCHCB_0730700	354	347	572	280	439	304	357	429	189	884	371	715
PCHCB_0730800	259	450	348	276	347	419	1337	495	290	200	253	535
PCHCB_0730900	105	127	222	97	186	167	136	64	90	148	81	100
PCHCB_0731000	3526	3162	4491	3513	3514	3973	7152	2212	2385	3971	2833	3649
PCHCB_0731100	218	462	533	258	624	723	950	578	281	253	174	628
PCHCB_0731200	1015	875	862	889	548	601	1451	914	333	1665	962	1589
PCHCB_0731300	115	85	126	125	58	72	112	43	38	152	80	110
PCHCB_0731350	4176	3847	6050	4382	3102	3451	5250	2899	2277	5757	3550	5575
PCHCB_0731400	214	449	517	370	704	681	706	342	147	294	191	520
PCHCB_0731500	48	47	113	56	50	37	13	11	8	17	3	26
PCHCB_0731510	27	52	137	42	19	17	45	7	21	51	14	7
PCHCB_0731651	0	2	2	0	0	0	70	69	21	43	12	70
PCHCB_0731700	4086	4640	7516	3595	8265	6930	3646	2683	2726	5609	2845	4473
PCHCB_0731800	204	144	389	182	141	200	123	89	64	107	147	193
PCHCB_0731900	408	228	249	140	254	200	142	78	77	125	128	222
PCHCB_0732100	7977	7391	8845	9176	4750	5867	3471	2072	1431	2356	1425	3609
PCHCB_0732150	2727	2046	2262	2763	1462	2204	1110	626	549	729	510	987
PCHCB_0732200	232	209	228	250	176	306	387	169	129	248	197	360
PCHCB_0800002	272	218	178	344	89	174	426	184	120	394	355	397
PCHCB_0800004	55	28	86	49	22	43	1244	830	450	1198	1236	1444
PCHCB_0800006	17	3	75	53	25	27	1841	1625	895	2584	1925	2255
PCHCB_0800008	104	58	150	158	90	73	4089	2680	1166	4709	3252	4404
PCHCB_0800010	35	12	50	277	13	80	6150	3492	1550	4766	4188	5861
PCHCB_0800012	13	54	179	78	115	85	2237	1529	1355	3301	2293	2989
PCHCB_0800016	90	88	214	213	127	102	4605	2507	1702	3963	3407	4395
PCHCB_0800017	0	0	0	0	0	0	14	0	0	0	15	18
PCHCB_0800018	33	3	15	14	14	31	142	96	140	149	150	178
PCHCB_0800031	21	45	97	25	219	211	19	43	5	10	5	13
PCHCB_0800035	41	58	50	91	45	53	22	4	2	39	14	18
PCHCB_0800041	1270	1247	1950	962	1345	972	1844	825	716	1695	1199	1342
PCHCB_0800045	17	38	21	8	56	30	40	31	29	56	12	14
PCHCB_0800075	155	159	261	207	148	104	16	14	7	13	18	18
PCHCB_0800100	895	1453	1766	929	2248	2058	1632	781	531	834	562	1162
PCHCB_0800200	78	80	133	44	121	119	52	1	6	18	20	15
PCHCB_0800300	84	101	234	78	126	112	169	112	147	233	115	128
PCHCB_0800400	1151	1178	1668	957	1308	1014	996	641	510	1068	697	1175
PCHCB_0800500	4138	4971	10714	3574	6942	6870	4060	2868	4124	5760	2891	4857
PCHCB_0800600	2123	1817	2126	1730	1826	1764	3436	1496	1158	2609	1393	2929
PCHCB_0800700	15530	18934	38868	18918	12603	15764	19174	10695	10519	25440	12345	14958
PCHCB_0800800	170	109	151	110	61	66	140	65	61	162	78	180
PCHCB_0800900	929	901	1349	1073	746	905	963	610	338	1108	619	1085
PCHCB_0801000	2870	2248	3651	2812	1978	1988	2684	935	1073	2338	1731	1784
PCHCB_0801100	156	152	216	130	118	146	149	113	97	224	113	183
PCHCB_0801200	2872	2348	4386	2708	2312	2250	2903	989	1355	2729	1876	2031
PCHCB_0801300	92	105	190	61	133	143	162	113	90	172	63	159
PCHCB_0801400	113	99	303	92	149	160	98	84	150	160	79	104
PCHCB_0801500	5701	4693	8792	5231	6634	5441	3870	2317	3077	6411	3655	4429
PCHCB_0801600	244	247	252	222	140	226	833	283	150	153	218	365
PCHCB_0801700	1672	1696	2897	1603	2000	1871	1654	1140	1242	2693	1367	1923
PCHCB_0801800	92	147	169	88	82	194	54	36	8	20	21	21
PCHCB_0801900	2199	1750	3429	2005	3291	3076	1954	941	1903	3076	1811	1942
PCHCB_0802000	1418	1242	2395	1225	1924	1669	1284	740	1423	2421	1241	1450
PCHCB_0802100	3738	3503	2969	3412	2778	3549	12765	2675	1650	1643	2623	3841
PCHCB_0802200	530	504	1013	433	650	518	355	247	348	648	359	418
PCHCB_0802300	2228	2064	2005	1965	1327	1695	6365	1389	875	836	1328	2070
PCHCB_0802400	3255	2927	4570	3248	2662	2664	3818	1400	1277	2875	2202	2376
PCHCB_0802500	2707	2464	2104	2451	1775	2220	8556	2049	1382	1307	2016	2927
PCHCB_0802600	8465	6294	12481	8015	8221	7137	6322	3281	4037	10256	6089	6838
PCHCB_0802700	701	633	1177	554	609	589	881	317	567	945	507	660
PCHCB_0802800	265	337	355	201	302	343	1113	346	196	185	170	379
PCHCB_0802900	436	317	703	385	503	397	321	210	373	613	367	423
PCHCB_0803000	927	727	1607	833	991	832	873	349	616	966	629	697
PCHCB_0803100	402	469	473	381	365	413	1376	296	251	265	256	438
PCHCB_0803200	329	355	762	270	552	480	244	178	456	356	198	314
PCHCB_0803300	2351	1897	2785	2268	1552	1765	3491	998	821	1427	1405	1738
PCHCB_0803400	19230	15468	23241	18809	13493	12787	19221	7831	6074	14541	11791	14839
PCHCB_0803500	20351	15036	22703	21144	14269	14814	17897	6667	6799	15048	11941	12785
PCHCB_0803600	165	169	331	118	269	207	121	69	155	125	75	105
PCHCB_0803700	3550	3551	6733	3554	3885	3631	3699	3315	2715	5818	2945	4983
PCHCB_0803800	6508	6599	9731	6013	5188	5823	7065	4252	3713	8850	4979	7443
PCHCB_0803900	7518	5964	12247	7414	8096	6894	5853	2900	4183	8264	5185	5644
PCHCB_0804000	3809	2968	4306	3612	2533	2610	4129	1497	1397	2618	2379	2746
PCHCB_0804200	65	119	150	65	82	107	277	84	47	57	61	174
PCHCB_0804300	3919	3702	6526	3689	4684	4394	4512	2685	2495	6043	3136	5247
PCHCB_0804400	3183	2983	5799	2831	3937	2945	1946	1109	1310	2513	1829	1995
PCHCB_0804500	61	58	221	58	128	124	41	47	108	56	28	65
PCHCB_0804600	97	126	159	110	139	151	100	64	31	108	64	79
PCHCB_0804700	5831	4452	8253	5532	4485	3914	4406	2057	2282	5847	3762	4023
PCHCB_0804800	4616	5872	4264	3834	4047	4999	18328	4445	1948	1627	2437	5652
PCHCB_0804900	329	387	645	285	600	487	176	158	300	271	167	233
PCHCB_0805000	1999	2244	4116	1921	3463	2906	1993	758	1411	2087	1249	1453
PCHCB_0805100	276	275	506	243	297	256	201	148	194	442	240	296
PCHCB_0805200	1818	1546	2540	1628	1797	1577	1383	756	711	1644	1212	1360
PCHCB_0805300	2321	1773	3574	2020	2166	1689	1754	798	1153	2587	1728	1725
PCHCB_0805400	838	818	1450	727	1238	1056	695	530	570	1266	630	957
PCHCB_0805500	176	172	285	110	204	216	115	97	175	232	172	184
PCHCB_0805600	43	79	359	61	144	106	86	97	148	312	56	147
PCHCB_0805700	196	347	482	259	321	396	290	159	262	584	309	341
PCHCB_0805800	197	159	311	143	218	222	109	79	110	207	119	148
PCHCB_0805900	209	190	350	185	260	254	188	137	225	319	180	251
PCHCB_0806000	12096	13035	26041	10426	19956	16162	9283	7181	11611	15295	8630	11866
PCHCB_0806100	222	167	322	153	160	146	207	107	115	227	121	198
PCHCB_0806200	9847	8083	10202	10274	5554	5684	7747	2121	1602	3726	3545	4311
PCHCB_0806300	213	195	290	136	246	228	254	135	134	323	182	224
PCHCB_0806400	483	491	857	434	696	628	393	212	342	569	375	369
PCHCB_0806500	461	411	575	408	448	412	387	286	194	625	384	602
PCHCB_0806600	69	106	93	66	60	71	64	41	34	68	30	46
PCHCB_0806700	1655	1480	2340	1601	1435	1349	1791	902	972	1761	1224	1636
PCHCB_0806800	249	287	599	196	404	366	257	206	302	382	181	268
PCHCB_0806900	308	336	634	267	484	345	212	158	289	357	204	273
PCHCB_0807000	3661	2674	4789	3248	3055	2926	3809	1454	1710	3742	2404	2698
PCHCB_0807100	62	70	102	75	73	87	28	23	8	17	9	36
PCHCB_0807200	936	800	1452	766	1016	812	849	414	691	1414	814	823
PCHCB_0807300	10125	8414	15023	9429	10320	8874	7128	4029	4160	10758	6704	7816
PCHCB_0807400	246	295	531	213	404	369	207	115	266	368	181	285
PCHCB_0807500	40	102	51	18	47	63	25	22	11	29	26	31
PCHCB_0807600	346	333	679	225	505	402	278	168	338	500	249	336
PCHCB_0807700	147	183	475	140	242	170	141	99	231	333	167	156
PCHCB_0807800	5217	3958	7502	4810	4390	3993	4469	2074	2668	5743	3779	3987
PCHCB_0807900	7284	7184	10802	6799	7679	7225	7228	5233	4039	10465	5275	8605
PCHCB_0808000	4110	3448	4426	4124	2538	2599	4799	1341	1188	1968	2066	2455
PCHCB_0808100	731	680	1108	835	721	713	1494	351	337	623	423	514
PCHCB_0808200	6970	5321	8066	7231	4881	5234	8031	2229	1598	3806	3491	4104
PCHCB_0808300	23493	19054	23357	25606	14321	16339	25121	7312	5562	9747	10538	12663
PCHCB_0808400	9	2	7	4	2	5	10	2	3	9	3	11
PCHCB_0808500	2078	2188	3796	1918	2669	2191	2008	1599	1573	4152	1956	2828
PCHCB_0808600	597	676	1201	466	910	797	1036	491	607	910	514	743
PCHCB_0808680	390	398	621	445	494	474	326	269	172	684	285	381
PCHCB_0808720	617	601	1274	623	710	663	544	378	375	1019	496	494
PCHCB_0808800	68	46	112	42	109	111	41	43	57	120	34	55
PCHCB_0808900	1527	1319	3053	1604	1939	1749	1439	814	1485	2541	1438	1417
PCHCB_0809000	1163	1084	2373	1038	1597	1314	916	513	829	1445	770	842
PCHCB_0809100	136	140	270	113	179	151	98	69	85	139	98	129
PCHCB_0809200	4594	3554	5844	4485	3824	3576	4421	1791	1820	3660	2712	3367
PCHCB_0809300	692	663	1408	581	850	725	486	266	491	832	492	623
PCHCB_0809400	2478	2459	3847	2558	2247	2401	2997	1440	1236	2926	1606	2403
PCHCB_0809500	1157	1143	2483	1091	950	1036	1330	632	708	1400	886	971
PCHCB_0809600	624	626	979	535	592	584	721	443	376	947	523	760
PCHCB_0809700	1543	1562	2066	1531	1245	1364	2943	1109	828	1367	1315	1774
PCHCB_0809800	200	141	269	152	147	123	187	84	108	132	103	137
PCHCB_0809900	5651	4468	5901	6366	3359	4122	6793	1866	1471	2439	2683	3348
PCHCB_0810000	369	329	893	308	424	378	404	246	413	791	308	448
PCHCB_0810100	125	196	370	143	332	242	131	99	160	186	98	150
PCHCB_0810200	438	438	742	382	483	528	591	280	363	696	316	535
PCHCB_0810300	262	310	460	200	337	365	617	202	248	302	240	357
PCHCB_0810400	145	237	409	139	232	231	189	74	175	159	89	86
PCHCB_0810500	564	650	822	548	667	652	630	258	271	536	421	505
PCHCB_0810600	17	26	15	11	11	24	13	3	1	18	3	5
PCHCB_0810700	27	46	72	30	22	30	43	20	35	35	31	34
PCHCB_0810800	368	402	823	282	472	455	368	309	372	694	312	495
PCHCB_0810900	3370	2773	5055	3403	3094	3002	3077	1368	1695	3435	2253	2638
PCHCB_0811000	271	857	272	364	295	479	299	193	57	74	127	206
PCHCB_0811100	2433	2195	2745	2400	1749	2084	4848	1437	1237	1897	1777	2476
PCHCB_0811200	1516	1390	2285	1434	2100	1813	1239	831	1011	2090	1207	1610
PCHCB_0811300	714	781	1196	737	753	747	803	563	607	1356	644	1096
PCHCB_0811400	956	874	1608	807	1294	1068	737	481	671	1390	775	867
PCHCB_0811500	6	10	14	3	21	4	12	6	13	9	8	6
PCHCB_0811600	7034	5864	10569	6637	7366	6577	6613	3221	4443	8085	5479	6044
PCHCB_0811700	3748	3318	4929	3755	3561	3476	3155	1265	1051	1992	1728	2199
PCHCB_0811800	265	307	654	264	461	338	228	129	270	529	265	269
PCHCB_0811900	240	245	626	176	465	352	154	69	195	204	111	135
PCHCB_0812000	188	253	438	215	318	331	499	314	239	398	211	425
PCHCB_0812100	28	52	48	21	28	58	26	8	9	13	13	16
PCHCB_0812200	826	921	1207	872	1240	1075	1350	598	370	998	625	940
PCHCB_0812300	3807	3302	5127	3866	2862	2957	4170	1769	1537	3751	2688	3274
PCHCB_0812400	589	604	736	619	513	588	1096	424	247	580	478	716
PCHCB_0812500	525	867	770	501	743	988	2241	681	388	351	332	844
PCHCB_0812600	1265	1139	2075	1148	898	1047	1750	727	569	1107	765	1114
PCHCB_0812700	205	122	158	162	84	96	177	48	99	149	82	109
PCHCB_0812800	152	207	375	145	257	196	139	103	204	216	141	181
PCHCB_0812900	98	218	76	106	71	100	78	55	21	31	24	53
PCHCB_0813000	4781	4185	6064	4518	3319	3439	5907	2172	1874	3965	3208	4110
PCHCB_0813100	2343	1820	3780	2150	1715	1581	1471	649	915	1873	1419	1296
PCHCB_0813200	443	494	1056	308	667	564	394	241	552	601	355	379
PCHCB_0813300	3413	3437	5393	3317	3412	3505	3833	1882	2038	3851	2491	3502
PCHCB_0813400	5708	4409	6246	6126	3638	3798	5219	1739	1499	3354	2849	3247
PCHCB_0813500	149	132	201	86	159	149	103	84	111	137	80	118
PCHCB_0813600	100	253	138	89	75	163	105	70	45	109	71	73
PCHCB_0813700	2569	2666	4331	2480	2569	2486	4860	1900	1882	3244	2173	2832
PCHCB_0813800	980	956	1670	855	948	932	1411	720	657	1494	817	1152
PCHCB_0813900	41	39	43	24	13	32	33	15	10	31	14	24
PCHCB_0814000	75	81	223	73	76	92	158	57	109	126	55	72
PCHCB_0814100	319	299	686	329	476	385	349	193	319	477	271	344
PCHCB_0814200	1840	1770	2930	1765	2087	1941	1711	903	1324	2370	1609	1782
PCHCB_0814300	445	507	869	439	675	564	385	445	343	923	443	612
PCHCB_0814400	148	232	416	158	316	301	168	110	232	276	156	177
PCHCB_0814500	5000	5042	11018	4727	6418	6350	5196	4105	4827	10154	4710	6791
PCHCB_0814600	262	301	593	228	433	393	178	112	320	341	188	238
PCHCB_0814700	276	269	577	218	369	335	252	257	252	540	198	403
PCHCB_0814800	654	671	1251	585	657	593	1023	446	519	1052	572	785
PCHCB_0814900	569	432	945	448	605	458	501	346	463	851	564	729
PCHCB_0815000	1067	891	1946	940	993	837	982	379	706	1293	747	837
PCHCB_0815100	45	79	54	29	62	97	227	103	50	33	35	143
PCHCB_0815200	537	454	1254	451	751	686	484	295	481	898	448	534
PCHCB_0815300	165	149	333	137	237	210	177	92	172	306	188	157
PCHCB_0815400	450	851	781	502	599	746	1581	369	221	218	237	538
PCHCB_0815500	1029	1108	1410	935	1142	1140	2395	1029	777	1434	965	1530
PCHCB_0815600	117	192	357	112	341	276	118	63	162	97	65	96
PCHCB_0815700	548	1051	676	490	599	799	2351	972	385	376	347	1060
PCHCB_0815800	120	137	171	103	88	162	90	61	32	60	57	68
PCHCB_0815900	213	221	498	254	352	254	426	278	188	520	179	357
PCHCB_0816000	864	829	1693	716	1245	1182	883	568	681	1383	555	963
PCHCB_0816100	1207	1164	2528	1343	1076	1092	1673	802	861	1655	1035	1293
PCHCB_0816200	1401	1256	1381	1330	946	1014	1720	632	430	711	703	966
PCHCB_0816300	3220	3001	4618	3356	2731	2958	4550	1715	1863	3895	2412	3130
PCHCB_0816400	1172	1167	1263	1143	1047	1140	1407	743	483	1352	859	1333
PCHCB_0816500	1112	991	1733	1304	1078	1111	1400	697	551	1298	841	1105
PCHCB_0816600	175	176	297	117	256	204	168	94	164	195	103	157
PCHCB_0816700	5744	5186	9888	4822	8437	6285	3535	2467	3889	5643	3459	4364
PCHCB_0816800	237	249	422	193	306	302	214	148	225	345	183	202
PCHCB_0816900	130	124	257	109	192	152	152	47	107	175	95	122
PCHCB_0817000	2050	2174	3741	2151	1800	1815	2543	1499	1369	2869	1719	2341
PCHCB_0817100	245	335	375	206	211	277	302	198	163	367	194	288
PCHCB_0817200	1552	1539	2814	1619	1112	1498	1712	890	826	1709	997	1342
PCHCB_0817300	1625	1716	1475	1606	1241	1579	5099	1318	842	890	1219	1999
PCHCB_0817400	357	313	473	283	311	288	389	253	174	500	272	432
PCHCB_0817500	545	571	1057	363	684	560	481	264	455	567	318	429
PCHCB_0817600	67	130	84	55	94	129	407	177	62	50	39	190
PCHCB_0817700	983	938	1878	844	1549	1268	1021	531	817	1346	727	944
PCHCB_0817800	465	419	813	407	424	426	442	271	399	707	420	668
PCHCB_0817900	68	90	153	48	127	101	117	61	81	121	25	108
PCHCB_0818000	2258	2525	3569	2248	3944	3642	3350	2061	1411	3110	1787	2710
PCHCB_0818200	2471	2337	3063	2519	1694	1798	3143	1176	817	1398	1386	1875
PCHCB_0818300	7986	5716	8384	8011	4587	4897	7626	2279	1769	4373	3750	4440
PCHCB_0818400	266	305	469	245	340	268	276	171	253	537	240	324
PCHCB_0818500	22	29	34	31	23	44	60	27	20	45	17	33
PCHCB_0818600	178	200	145	167	117	154	785	222	75	130	135	269
PCHCB_0818700	25	36	34	15	20	25	59	16	16	29	19	27
PCHCB_0818800	3074	2334	4017	3150	1988	2118	3161	976	919	2111	1759	1824
PCHCB_0818900	1076	1155	1996	1023	1474	1213	831	569	715	1455	809	1077
PCHCB_0819000	199	170	337	188	282	283	155	162	163	305	160	240
PCHCB_0819100	465	379	608	332	403	445	583	293	333	675	406	508
PCHCB_0819200	66324	58223	93643	64846	56974	52678	64094	36634	34347	73525	47208	65672
PCHCB_0819300	7406	8503	6635	7053	5895	7465	25557	9605	4097	6594	6275	13283
PCHCB_0819400	4754	4937	8810	4395	5316	4665	4308	4712	4701	10781	4536	8335
PCHCB_0819500	1126	1147	2128	1065	1185	1133	1265	901	1074	2069	1072	1567
PCHCB_0819600	1532	1596	3196	1289	2366	1849	1143	1083	1425	2433	1335	1848
PCHCB_0819700	295	318	452	269	379	360	305	251	201	560	252	390
PCHCB_0819800	1297	1039	1336	1267	760	744	1210	391	309	678	609	768
PCHCB_0819900	146	228	268	167	185	261	636	173	75	76	78	218
PCHCB_0820000	307	335	645	242	470	429	340	255	352	486	292	375
PCHCB_0820100	683	1027	1748	697	1757	1519	746	406	524	772	401	617
PCHCB_0820200	5791	5462	8033	5302	5699	5595	6167	3486	2861	6597	4032	6327
PCHCB_0820300	4555	4210	8567	4196	4583	4326	4601	3388	3736	8282	4009	5702
PCHCB_0820400	88	171	151	85	113	115	228	120	61	81	91	126
PCHCB_0820500	7	1	10	8	10	15	28	15	4	8	8	6
PCHCB_0820600	3072	2611	5653	2859	3328	2962	2867	2053	2308	5434	2861	3871
PCHCB_0820700	34	45	58	19	20	35	48	23	52	65	45	63
PCHCB_0820800	29	54	98	33	50	45	25	28	77	66	15	31
PCHCB_0820900	89	65	205	55	137	156	56	47	119	115	79	113
PCHCB_0821000	3267	2789	4498	3114	2688	2627	3707	1450	1461	2663	2050	2461
PCHCB_0821100	6244	4933	5423	5880	3280	4283	12342	2436	1504	1702	2704	4040
